,platform,method,size_a_n,size_a_m,size_b_n,size_b_m,time
1543,cl,multiplicacion,13000,13000,13000,13000,0.0064907073974609375
1544,numpy,suma,13000,13000,13000,13000,0.1820087432861328
1545,numpy,resta,13000,13000,13000,13000,0.18195128440856934
1546,numpy,division,13000,13000,13000,13000,0.17829108238220215
1547,numpy,multiplicacion,13000,13000,13000,13000,0.1822834014892578
1548,cuda,suma,13000,13000,13000,13000,0.004524352073669434
1549,cuda,resta,13000,13000,13000,13000,0.010358559608459474
1550,cuda,division,13000,13000,13000,13000,0.010859968185424805
1551,cuda,multiplicacion,13000,13000,13000,13000,0.01050592041015625
1552,cl,suma,13000,13000,13000,13000,0.2990438938140869
1553,cl,resta,13000,13000,13000,13000,0.006350278854370117
1554,cl,division,13000,13000,13000,13000,0.006842851638793945
1555,cl,multiplicacion,13000,13000,13000,13000,0.006494998931884766
1556,numpy,suma,13000,13000,13000,13000,0.18308591842651367
1557,numpy,resta,13000,13000,13000,13000,0.1837003231048584
1558,numpy,division,13000,13000,13000,13000,0.18193650245666504
1559,numpy,multiplicacion,13000,13000,13000,13000,0.18059253692626953
1560,cuda,suma,14000,14000,14000,14000,0.005562464237213135
1561,cuda,resta,14000,14000,14000,14000,0.011034687995910645
1562,cuda,division,14000,14000,14000,14000,0.011380255699157715
1563,cuda,multiplicacion,14000,14000,14000,14000,0.01097920036315918
1564,cl,suma,14000,14000,14000,14000,0.35984158515930176
1565,cl,resta,14000,14000,14000,14000,0.006360530853271484
1566,cl,division,14000,14000,14000,14000,0.006779909133911133
1567,cl,multiplicacion,14000,14000,14000,14000,0.006355762481689453
1568,numpy,suma,14000,14000,14000,14000,0.23417162895202637
1569,numpy,resta,14000,14000,14000,14000,0.23540592193603516
1570,numpy,division,14000,14000,14000,14000,0.23351168632507324
1571,numpy,multiplicacion,14000,14000,14000,14000,0.23702621459960938
1572,cuda,suma,14000,14000,14000,14000,0.005206208229064942
1573,cuda,resta,14000,14000,14000,14000,0.010981792449951172
1574,cuda,division,14000,14000,14000,14000,0.01133852767944336
1575,cuda,multiplicacion,14000,14000,14000,14000,0.010973664283752441
1576,cl,suma,14000,14000,14000,14000,0.3420979976654053
1577,cl,resta,14000,14000,14000,14000,0.006399869918823242
1578,cl,division,14000,14000,14000,14000,0.006661415100097656
1579,cl,multiplicacion,14000,14000,14000,14000,0.006346702575683594
1580,numpy,suma,14000,14000,14000,14000,0.23352456092834473
1581,numpy,resta,14000,14000,14000,14000,0.2319331169128418
1582,numpy,division,14000,14000,14000,14000,0.23410654067993164
1583,numpy,multiplicacion,14000,14000,14000,14000,0.23504281044006348
1584,cuda,suma,14000,14000,14000,14000,0.005174143791198731
1585,cuda,resta,14000,14000,14000,14000,0.010967167854309082
1586,cuda,division,14000,14000,14000,14000,0.01127616024017334
1587,cuda,multiplicacion,14000,14000,14000,14000,0.011348959922790527
1588,cl,suma,14000,14000,14000,14000,0.3408396244049072
1589,cl,resta,14000,14000,14000,14000,0.006330013275146484
1590,cl,division,14000,14000,14000,14000,0.007241010665893555
1591,cl,multiplicacion,14000,14000,14000,14000,0.006913185119628906
1592,numpy,suma,14000,14000,14000,14000,0.2410280704498291
1593,numpy,resta,14000,14000,14000,14000,0.23096394538879395
1594,numpy,division,14000,14000,14000,14000,0.23434209823608398
1595,numpy,multiplicacion,14000,14000,14000,14000,0.2323288917541504
1596,cuda,suma,14000,14000,14000,14000,0.005178783893585205
1597,cuda,resta,14000,14000,14000,14000,0.010976415634155273
1598,cuda,division,14000,14000,14000,14000,0.01138806438446045
1599,cuda,multiplicacion,14000,14000,14000,14000,0.010969504356384278
1600,cl,suma,14000,14000,14000,14000,0.36595630645751953
1601,cl,resta,14000,14000,14000,14000,0.00741267204284668
1602,cl,division,14000,14000,14000,14000,0.006724119186401367
1603,cl,multiplicacion,14000,14000,14000,14000,0.006354570388793945
1604,numpy,suma,14000,14000,14000,14000,0.25705790519714355
1605,numpy,resta,14000,14000,14000,14000,0.26355648040771484
1606,numpy,division,14000,14000,14000,14000,0.2499685287475586
1607,numpy,multiplicacion,14000,14000,14000,14000,0.23839783668518066
1608,cuda,suma,14000,14000,14000,14000,0.005181663990020752
1609,cuda,resta,14000,14000,14000,14000,0.010973312377929688
1610,cuda,division,14000,14000,14000,14000,0.011267647743225098
1611,cuda,multiplicacion,14000,14000,14000,14000,0.010985535621643066
1612,cl,suma,14000,14000,14000,14000,0.34360575675964355
1613,cl,resta,14000,14000,14000,14000,0.006346702575683594
1614,cl,division,14000,14000,14000,14000,0.006746530532836914
1615,cl,multiplicacion,14000,14000,14000,14000,0.00633549690246582
1616,numpy,suma,14000,14000,14000,14000,0.23605632781982422
1617,numpy,resta,14000,14000,14000,14000,0.23891520500183105
1618,numpy,division,14000,14000,14000,14000,0.23913073539733887
1619,numpy,multiplicacion,14000,14000,14000,14000,0.256885290145874
1620,cuda,suma,14000,14000,14000,14000,0.005178656101226807
1621,cuda,resta,14000,14000,14000,14000,0.010930560111999513
1622,cuda,division,14000,14000,14000,14000,0.011345696449279786
1623,cuda,multiplicacion,14000,14000,14000,14000,0.01094924831390381
1624,cl,suma,14000,14000,14000,14000,0.3438887596130371
1625,cl,resta,14000,14000,14000,14000,0.007405996322631836
1626,cl,division,14000,14000,14000,14000,0.006757497787475586
1627,cl,multiplicacion,14000,14000,14000,14000,0.006379365921020508
1628,numpy,suma,14000,14000,14000,14000,0.23154902458190918
1629,numpy,resta,14000,14000,14000,14000,0.2367386817932129
1630,numpy,division,14000,14000,14000,14000,0.23517346382141113
1631,numpy,multiplicacion,14000,14000,14000,14000,0.23507976531982422
1632,cuda,suma,14000,14000,14000,14000,0.005192895889282226
1633,cuda,resta,14000,14000,14000,14000,0.0110283842086792
1634,cuda,division,14000,14000,14000,14000,0.011278559684753418
1635,cuda,multiplicacion,14000,14000,14000,14000,0.010980863571166993
1636,cl,suma,14000,14000,14000,14000,0.34185242652893066
1637,cl,resta,14000,14000,14000,14000,0.006360054016113281
1638,cl,division,14000,14000,14000,14000,0.006717681884765625
1639,cl,multiplicacion,14000,14000,14000,14000,0.006377458572387695
1640,numpy,suma,14000,14000,14000,14000,0.24582767486572266
1641,numpy,resta,14000,14000,14000,14000,0.23857522010803223
1642,numpy,division,14000,14000,14000,14000,0.23284626007080078
1643,numpy,multiplicacion,14000,14000,14000,14000,0.23666810989379883
1644,cuda,suma,14000,14000,14000,14000,0.005402143955230713
1645,cuda,resta,14000,14000,14000,14000,0.011046015739440918
1646,cuda,division,14000,14000,14000,14000,0.011104928016662598
1647,cuda,multiplicacion,14000,14000,14000,14000,0.011563199996948242
1648,cl,suma,14000,14000,14000,14000,0.34735536575317383
1649,cl,resta,14000,14000,14000,14000,0.006362199783325195
1650,cl,division,14000,14000,14000,14000,0.006742715835571289
1651,cl,multiplicacion,14000,14000,14000,14000,0.006368875503540039
1652,numpy,suma,14000,14000,14000,14000,0.23594045639038086
1653,numpy,resta,14000,14000,14000,14000,0.23734688758850098
1654,numpy,division,14000,14000,14000,14000,0.24753999710083008
1655,numpy,multiplicacion,14000,14000,14000,14000,0.2347698211669922
1656,cuda,suma,14000,14000,14000,14000,0.005197535991668702
1657,cuda,resta,14000,14000,14000,14000,0.011000991821289063
1658,cuda,division,14000,14000,14000,14000,0.011364255905151367
1659,cuda,multiplicacion,14000,14000,14000,14000,0.010987520217895508
1660,cl,suma,14000,14000,14000,14000,0.3451864719390869
1661,cl,resta,14000,14000,14000,14000,0.007416248321533203
1662,cl,division,14000,14000,14000,14000,0.006711244583129883
1663,cl,multiplicacion,14000,14000,14000,14000,0.007201433181762695
1664,numpy,suma,14000,14000,14000,14000,0.23285913467407227
1665,numpy,resta,14000,14000,14000,14000,0.23342013359069824
1666,numpy,division,14000,14000,14000,14000,0.23995089530944824
1667,numpy,multiplicacion,14000,14000,14000,14000,0.23932862281799316
1668,cuda,suma,14000,14000,14000,14000,0.005316031932830811
1669,cuda,resta,14000,14000,14000,14000,0.010988224029541015
1670,cuda,division,14000,14000,14000,14000,0.011297439575195313
1671,cuda,multiplicacion,14000,14000,14000,14000,0.010965184211730957
1672,cl,suma,14000,14000,14000,14000,0.34156107902526855
1673,cl,resta,14000,14000,14000,14000,0.00636744499206543
1674,cl,division,14000,14000,14000,14000,0.0067501068115234375
1675,cl,multiplicacion,14000,14000,14000,14000,0.006307840347290039
1676,numpy,suma,14000,14000,14000,14000,0.2395317554473877
1677,numpy,resta,14000,14000,14000,14000,0.23472023010253906
1678,numpy,division,14000,14000,14000,14000,0.23278164863586426
1679,numpy,multiplicacion,14000,14000,14000,14000,0.2335348129272461
1680,cuda,suma,15000,15000,15000,15000,0.005952703952789307
1681,cuda,resta,15000,15000,15000,15000,0.011644800186157227
1682,cuda,division,15000,15000,15000,15000,0.011954719543457032
1683,cuda,multiplicacion,15000,15000,15000,15000,0.011499232292175292
1684,cl,suma,15000,15000,15000,15000,0.3915579319000244
1685,cl,resta,15000,15000,15000,15000,0.007410287857055664
1686,cl,division,15000,15000,15000,15000,0.006685972213745117
1687,cl,multiplicacion,15000,15000,15000,15000,0.007266998291015625
1688,numpy,suma,15000,15000,15000,15000,0.240739107131958
1689,numpy,resta,15000,15000,15000,15000,0.23940515518188477
1690,numpy,division,15000,15000,15000,15000,0.24044275283813477
1691,numpy,multiplicacion,15000,15000,15000,15000,0.23927736282348633
1692,cuda,suma,15000,15000,15000,15000,0.005935455799102783
1693,cuda,resta,15000,15000,15000,15000,0.011630784034729004
1694,cuda,division,15000,15000,15000,15000,0.011944319725036621
1695,cuda,multiplicacion,15000,15000,15000,15000,0.011415904045104982
1696,cl,suma,15000,15000,15000,15000,0.40672874450683594
1697,cl,resta,15000,15000,15000,15000,0.006345033645629883
1698,cl,division,15000,15000,15000,15000,0.0066754817962646484
1699,cl,multiplicacion,15000,15000,15000,15000,0.006226301193237305
1700,numpy,suma,15000,15000,15000,15000,0.2667684555053711
1701,numpy,resta,15000,15000,15000,15000,0.272430419921875
1702,numpy,division,15000,15000,15000,15000,0.26940155029296875
1703,numpy,multiplicacion,15000,15000,15000,15000,0.26976990699768066
1704,cuda,suma,15000,15000,15000,15000,0.005968800067901611
1705,cuda,resta,15000,15000,15000,15000,0.011616959571838378
1706,cuda,division,15000,15000,15000,15000,0.012710944175720214
1707,cuda,multiplicacion,15000,15000,15000,15000,0.012414527893066407
1708,cl,suma,15000,15000,15000,15000,0.39995312690734863
1709,cl,resta,15000,15000,15000,15000,0.0063478946685791016
1710,cl,division,15000,15000,15000,15000,0.006537199020385742
1711,cl,multiplicacion,15000,15000,15000,15000,0.0075113773345947266
1712,numpy,suma,15000,15000,15000,15000,0.26908063888549805
1713,numpy,resta,15000,15000,15000,15000,0.2707967758178711
1714,numpy,division,15000,15000,15000,15000,0.2704789638519287
1715,numpy,multiplicacion,15000,15000,15000,15000,0.27608370780944824
1716,cuda,suma,15000,15000,15000,15000,0.005906496047973633
1717,cuda,resta,15000,15000,15000,15000,0.011623135566711426
1718,cuda,division,15000,15000,15000,15000,0.011812095642089845
1719,cuda,multiplicacion,15000,15000,15000,15000,0.011447711944580078
1720,cl,suma,15000,15000,15000,15000,0.4274921417236328
1721,cl,resta,15000,15000,15000,15000,0.0074083805084228516
1722,cl,division,15000,15000,15000,15000,0.006537437438964844
1723,cl,multiplicacion,15000,15000,15000,15000,0.006976127624511719
1724,numpy,suma,15000,15000,15000,15000,0.29146671295166016
1725,numpy,resta,15000,15000,15000,15000,0.2807013988494873
1726,numpy,division,15000,15000,15000,15000,0.27121734619140625
1727,numpy,multiplicacion,15000,15000,15000,15000,0.2732541561126709
1728,cuda,suma,15000,15000,15000,15000,0.005969120025634766
1729,cuda,resta,15000,15000,15000,15000,0.011629183769226075
1730,cuda,division,15000,15000,15000,15000,0.011934111595153809
1731,cuda,multiplicacion,15000,15000,15000,15000,0.012390975952148438
1732,cl,suma,15000,15000,15000,15000,0.394423246383667
1733,cl,resta,15000,15000,15000,15000,0.0074291229248046875
1734,cl,division,15000,15000,15000,15000,0.006661176681518555
1735,cl,multiplicacion,15000,15000,15000,15000,0.006224155426025391
1736,numpy,suma,15000,15000,15000,15000,0.27170848846435547
1737,numpy,resta,15000,15000,15000,15000,0.2734031677246094
1738,numpy,division,15000,15000,15000,15000,0.26827406883239746
1739,numpy,multiplicacion,15000,15000,15000,15000,0.272510290145874
1740,cuda,suma,15000,15000,15000,15000,0.005887104034423828
1741,cuda,resta,15000,15000,15000,15000,0.01163094425201416
1742,cuda,division,15000,15000,15000,15000,0.011948927879333496
1743,cuda,multiplicacion,15000,15000,15000,15000,0.011458304405212403
1744,cl,suma,15000,15000,15000,15000,0.3939476013183594
1745,cl,resta,15000,15000,15000,15000,0.0073986053466796875
1746,cl,division,15000,15000,15000,15000,0.006657123565673828
1747,cl,multiplicacion,15000,15000,15000,15000,0.007256984710693359
1748,numpy,suma,15000,15000,15000,15000,0.2699458599090576
1749,numpy,resta,15000,15000,15000,15000,0.2739865779876709
1750,numpy,division,15000,15000,15000,15000,0.2749793529510498
1751,numpy,multiplicacion,15000,15000,15000,15000,0.2691197395324707
1752,cuda,suma,15000,15000,15000,15000,0.00591593599319458
1753,cuda,resta,15000,15000,15000,15000,0.011639264106750489
1754,cuda,division,15000,15000,15000,15000,0.01194700813293457
1755,cuda,multiplicacion,15000,15000,15000,15000,0.012620287895202637
1756,cl,suma,15000,15000,15000,15000,0.39921069145202637
1757,cl,resta,15000,15000,15000,15000,0.007418632507324219
1758,cl,division,15000,15000,15000,15000,0.006658077239990234
1759,cl,multiplicacion,15000,15000,15000,15000,0.006223201751708984
1760,numpy,suma,15000,15000,15000,15000,0.27004003524780273
1761,numpy,resta,15000,15000,15000,15000,0.27110719680786133
1762,numpy,division,15000,15000,15000,15000,0.2731931209564209
1763,numpy,multiplicacion,15000,15000,15000,15000,0.2700517177581787
1764,cuda,suma,15000,15000,15000,15000,0.005909791946411133
1765,cuda,resta,15000,15000,15000,15000,0.012676223754882813
1766,cuda,division,15000,15000,15000,15000,0.011779295921325685
1767,cuda,multiplicacion,15000,15000,15000,15000,0.011489472389221192
1768,cl,suma,15000,15000,15000,15000,0.3901512622833252
1769,cl,resta,15000,15000,15000,15000,0.007394313812255859
1770,cl,division,15000,15000,15000,15000,0.006522178649902344
1771,cl,multiplicacion,15000,15000,15000,15000,0.0069141387939453125
1772,numpy,suma,15000,15000,15000,15000,0.26793384552001953
1773,numpy,resta,15000,15000,15000,15000,0.2703070640563965
1774,numpy,division,15000,15000,15000,15000,0.26624250411987305
1775,numpy,multiplicacion,15000,15000,15000,15000,0.27285003662109375
1776,cuda,suma,15000,15000,15000,15000,0.005902624130249024
1777,cuda,resta,15000,15000,15000,15000,0.011629023551940919
1778,cuda,division,15000,15000,15000,15000,0.011991647720336914
1779,cuda,multiplicacion,15000,15000,15000,15000,0.011492223739624023
1780,cl,suma,15000,15000,15000,15000,0.39559054374694824
1781,cl,resta,15000,15000,15000,15000,0.006365776062011719
1782,cl,division,15000,15000,15000,15000,0.0065081119537353516
1783,cl,multiplicacion,15000,15000,15000,15000,0.007271528244018555
1784,numpy,suma,15000,15000,15000,15000,0.26777219772338867
1785,numpy,resta,15000,15000,15000,15000,0.27359485626220703
1786,numpy,division,15000,15000,15000,15000,0.27201104164123535
1787,numpy,multiplicacion,15000,15000,15000,15000,0.2730429172515869
1788,cuda,suma,15000,15000,15000,15000,0.005897535800933838
1789,cuda,resta,15000,15000,15000,15000,0.011566783905029297
1790,cuda,division,15000,15000,15000,15000,0.011901503562927246
1791,cuda,multiplicacion,15000,15000,15000,15000,0.01148265552520752
1792,cl,suma,15000,15000,15000,15000,0.39262843132019043
1793,cl,resta,15000,15000,15000,15000,0.006366729736328125
1794,cl,division,15000,15000,15000,15000,0.006679058074951172
1795,cl,multiplicacion,15000,15000,15000,15000,0.006226062774658203
1796,numpy,suma,15000,15000,15000,15000,0.2710580825805664
1797,numpy,resta,15000,15000,15000,15000,0.2684783935546875
1798,numpy,division,15000,15000,15000,15000,0.2717146873474121
1799,numpy,multiplicacion,15000,15000,15000,15000,0.2766704559326172
1800,cuda,suma,16000,16000,16000,16000,0.006741055965423584
1801,cuda,resta,16000,16000,16000,16000,0.012379551887512207
1802,cuda,division,16000,16000,16000,16000,0.012597727775573732
1803,cuda,multiplicacion,16000,16000,16000,16000,0.013107935905456542
1804,cl,suma,16000,16000,16000,16000,0.44505858421325684
1805,cl,resta,16000,16000,16000,16000,0.007421255111694336
1806,cl,division,16000,16000,16000,16000,0.006608009338378906
1807,cl,multiplicacion,16000,16000,16000,16000,0.007110118865966797
1808,numpy,suma,16000,16000,16000,16000,0.2725644111633301
1809,numpy,resta,16000,16000,16000,16000,0.27035975456237793
1810,numpy,division,16000,16000,16000,16000,0.27768564224243164
1811,numpy,multiplicacion,16000,16000,16000,16000,0.26934361457824707
1812,cuda,suma,16000,16000,16000,16000,0.006699967861175537
1813,cuda,resta,16000,16000,16000,16000,0.012380703926086426
1814,cuda,division,16000,16000,16000,16000,0.012532416343688966
1815,cuda,multiplicacion,16000,16000,16000,16000,0.012987071990966798
1816,cl,suma,16000,16000,16000,16000,0.4758305549621582
1817,cl,resta,16000,16000,16000,16000,0.007424116134643555
1818,cl,division,16000,16000,16000,16000,0.0074765682220458984
1819,cl,multiplicacion,16000,16000,16000,16000,0.006805419921875
1820,numpy,suma,16000,16000,16000,16000,0.2898595333099365
1821,numpy,resta,16000,16000,16000,16000,0.283217191696167
1822,numpy,division,16000,16000,16000,16000,0.2718989849090576
1823,numpy,multiplicacion,16000,16000,16000,16000,0.2706587314605713
1824,cuda,suma,16000,16000,16000,16000,0.006722080230712891
1825,cuda,resta,16000,16000,16000,16000,0.012368448257446289
1826,cuda,division,16000,16000,16000,16000,0.012526975631713868
1827,cuda,multiplicacion,16000,16000,16000,16000,0.013106399536132813
1828,cl,suma,16000,16000,16000,16000,0.47293543815612793
1829,cl,resta,16000,16000,16000,16000,0.007400035858154297
1830,cl,division,16000,16000,16000,16000,0.0065801143646240234
1831,cl,multiplicacion,16000,16000,16000,16000,0.007059812545776367
1832,numpy,suma,16000,16000,16000,16000,0.26885032653808594
1833,numpy,resta,16000,16000,16000,16000,0.26725101470947266
1834,numpy,division,16000,16000,16000,16000,0.26758813858032227
1835,numpy,multiplicacion,16000,16000,16000,16000,0.26467227935791016
1836,cuda,suma,16000,16000,16000,16000,0.0067201280593872075
1837,cuda,resta,16000,16000,16000,16000,0.012374303817749024
1838,cuda,division,16000,16000,16000,16000,0.012580256462097168
1839,cuda,multiplicacion,16000,16000,16000,16000,0.013072832107543945
1840,cl,suma,16000,16000,16000,16000,0.4494130611419678
1841,cl,resta,16000,16000,16000,16000,0.007398843765258789
1842,cl,division,16000,16000,16000,16000,0.00655817985534668
1843,cl,multiplicacion,16000,16000,16000,16000,0.007091999053955078
1844,numpy,suma,16000,16000,16000,16000,0.2684364318847656
1845,numpy,resta,16000,16000,16000,16000,0.2750699520111084
1846,numpy,division,16000,16000,16000,16000,0.27349233627319336
1847,numpy,multiplicacion,16000,16000,16000,16000,0.2637972831726074
1848,cuda,suma,16000,16000,16000,16000,0.006717567920684815
1849,cuda,resta,16000,16000,16000,16000,0.012379103660583497
1850,cuda,division,16000,16000,16000,16000,0.01265004825592041
1851,cuda,multiplicacion,16000,16000,16000,16000,0.01309404754638672
1852,cl,suma,16000,16000,16000,16000,0.44221925735473633
1853,cl,resta,16000,16000,16000,16000,0.00740814208984375
1854,cl,division,16000,16000,16000,16000,0.006566047668457031
1855,cl,multiplicacion,16000,16000,16000,16000,0.00708317756652832
1856,numpy,suma,16000,16000,16000,16000,0.27416467666625977
1857,numpy,resta,16000,16000,16000,16000,0.27384352684020996
1858,numpy,division,16000,16000,16000,16000,0.26755762100219727
1859,numpy,multiplicacion,16000,16000,16000,16000,0.2681701183319092
1860,cuda,suma,16000,16000,16000,16000,0.006731679916381836
1861,cuda,resta,16000,16000,16000,16000,0.013419072151184082
1862,cuda,division,16000,16000,16000,16000,0.012559488296508789
1863,cuda,multiplicacion,16000,16000,16000,16000,0.013078207969665528
1864,cl,suma,16000,16000,16000,16000,0.4470210075378418
1865,cl,resta,16000,16000,16000,16000,0.007542848587036133
1866,cl,division,16000,16000,16000,16000,0.0073909759521484375
1867,cl,multiplicacion,16000,16000,16000,16000,0.0066225528717041016
1868,numpy,suma,16000,16000,16000,16000,0.27229976654052734
1869,numpy,resta,16000,16000,16000,16000,0.26573967933654785
1870,numpy,division,16000,16000,16000,16000,0.26377105712890625
1871,numpy,multiplicacion,16000,16000,16000,16000,0.27170300483703613
1872,cuda,suma,16000,16000,16000,16000,0.00678278398513794
1873,cuda,resta,16000,16000,16000,16000,0.012383071899414063
1874,cuda,division,16000,16000,16000,16000,0.012589759826660156
1875,cuda,multiplicacion,16000,16000,16000,16000,0.013061984062194824
1876,cl,suma,16000,16000,16000,16000,0.4486727714538574
1877,cl,resta,16000,16000,16000,16000,0.0074062347412109375
1878,cl,division,16000,16000,16000,16000,0.007140398025512695
1879,cl,multiplicacion,16000,16000,16000,16000,0.0070803165435791016
1880,numpy,suma,16000,16000,16000,16000,0.2680325508117676
1881,numpy,resta,16000,16000,16000,16000,0.26582837104797363
1882,numpy,division,16000,16000,16000,16000,0.26956725120544434
1883,numpy,multiplicacion,16000,16000,16000,16000,0.26616740226745605
1884,cuda,suma,16000,16000,16000,16000,0.006802400112152099
1885,cuda,resta,16000,16000,16000,16000,0.012437472343444824
1886,cuda,division,16000,16000,16000,16000,0.012448448181152344
1887,cuda,multiplicacion,16000,16000,16000,16000,0.013097760200500488
1888,cl,suma,16000,16000,16000,16000,0.4456675052642822
1889,cl,resta,16000,16000,16000,16000,0.0074176788330078125
1890,cl,division,16000,16000,16000,16000,0.007462263107299805
1891,cl,multiplicacion,16000,16000,16000,16000,0.007046937942504883
1892,numpy,suma,16000,16000,16000,16000,0.27554965019226074
1893,numpy,resta,16000,16000,16000,16000,0.2666740417480469
1894,numpy,division,16000,16000,16000,16000,0.26564478874206543
1895,numpy,multiplicacion,16000,16000,16000,16000,0.2690160274505615
1896,cuda,suma,16000,16000,16000,16000,0.006731584072113037
1897,cuda,resta,16000,16000,16000,16000,0.012390368461608887
1898,cuda,division,16000,16000,16000,16000,0.012648096084594726
1899,cuda,multiplicacion,16000,16000,16000,16000,0.013131903648376466
1900,cl,suma,16000,16000,16000,16000,0.45451855659484863
1901,cl,resta,16000,16000,16000,16000,0.007405281066894531
1902,cl,division,16000,16000,16000,16000,0.006587982177734375
1903,cl,multiplicacion,16000,16000,16000,16000,0.007112026214599609
1904,numpy,suma,16000,16000,16000,16000,0.26540112495422363
1905,numpy,resta,16000,16000,16000,16000,0.2679405212402344
1906,numpy,division,16000,16000,16000,16000,0.27264857292175293
1907,numpy,multiplicacion,16000,16000,16000,16000,0.2638692855834961
1908,cuda,suma,16000,16000,16000,16000,0.007004288196563721
1909,cuda,resta,16000,16000,16000,16000,0.013426143646240235
1910,cuda,division,16000,16000,16000,16000,0.013336352348327637
1911,cuda,multiplicacion,16000,16000,16000,16000,0.012745152473449707
1912,cl,suma,16000,16000,16000,16000,0.4521615505218506
1913,cl,resta,16000,16000,16000,16000,0.007414102554321289
1914,cl,division,16000,16000,16000,16000,0.006468534469604492
1915,cl,multiplicacion,16000,16000,16000,16000,0.007085561752319336
1916,numpy,suma,16000,16000,16000,16000,0.2720499038696289
1917,numpy,resta,16000,16000,16000,16000,0.2670300006866455
1918,numpy,division,16000,16000,16000,16000,0.26205921173095703
1919,numpy,multiplicacion,16000,16000,16000,16000,0.2644317150115967
1920,cuda,suma,17000,17000,17000,17000,0.007687967777252197
1921,cuda,resta,17000,17000,17000,17000,0.013145695686340332
1922,cuda,division,17000,17000,17000,17000,0.013296192169189454
1923,cuda,multiplicacion,17000,17000,17000,17000,0.013740032196044923
1924,cl,suma,17000,17000,17000,17000,0.530890703201294
1925,cl,resta,17000,17000,17000,17000,0.007399320602416992
1926,cl,division,17000,17000,17000,17000,0.007507801055908203
1927,cl,multiplicacion,17000,17000,17000,17000,0.006904125213623047
1928,numpy,suma,17000,17000,17000,17000,0.34816980361938477
1929,numpy,resta,17000,17000,17000,17000,0.3434598445892334
1930,numpy,division,17000,17000,17000,17000,0.3480362892150879
1931,numpy,multiplicacion,17000,17000,17000,17000,0.34440016746520996
1932,cuda,suma,17000,17000,17000,17000,0.007611936092376709
1933,cuda,resta,17000,17000,17000,17000,0.01308556842803955
1934,cuda,division,17000,17000,17000,17000,0.013244864463806152
1935,cuda,multiplicacion,17000,17000,17000,17000,0.013897760391235352
1936,cl,suma,17000,17000,17000,17000,0.5083696842193604
1937,cl,resta,17000,17000,17000,17000,0.007397174835205078
1938,cl,division,17000,17000,17000,17000,0.00648188591003418
1939,cl,multiplicacion,17000,17000,17000,17000,0.0068628787994384766
1940,numpy,suma,17000,17000,17000,17000,0.3526291847229004
1941,numpy,resta,17000,17000,17000,17000,0.34461069107055664
1942,numpy,division,17000,17000,17000,17000,0.34386777877807617
1943,numpy,multiplicacion,17000,17000,17000,17000,0.3459610939025879
1944,cuda,suma,17000,17000,17000,17000,0.00754099178314209
1945,cuda,resta,17000,17000,17000,17000,0.0142008638381958
1946,cuda,division,17000,17000,17000,17000,0.013295455932617188
1947,cuda,multiplicacion,17000,17000,17000,17000,0.013728608131408691
1948,cl,suma,17000,17000,17000,17000,0.5018250942230225
1949,cl,resta,17000,17000,17000,17000,0.007400989532470703
1950,cl,division,17000,17000,17000,17000,0.006488323211669922
1951,cl,multiplicacion,17000,17000,17000,17000,0.006803274154663086
1952,numpy,suma,17000,17000,17000,17000,0.3565821647644043
1953,numpy,resta,17000,17000,17000,17000,0.34638214111328125
1954,numpy,division,17000,17000,17000,17000,0.3376295566558838
1955,numpy,multiplicacion,17000,17000,17000,17000,0.3473365306854248
1956,cuda,suma,17000,17000,17000,17000,0.008049056053161622
1957,cuda,resta,17000,17000,17000,17000,0.01424630355834961
1958,cuda,division,17000,17000,17000,17000,0.0132741117477417
1959,cuda,multiplicacion,17000,17000,17000,17000,0.013724672317504884
1960,cl,suma,17000,17000,17000,17000,0.5042953491210938
1961,cl,resta,17000,17000,17000,17000,0.007408618927001953
1962,cl,division,17000,17000,17000,17000,0.007536888122558594
1963,cl,multiplicacion,17000,17000,17000,17000,0.006937503814697266
1964,numpy,suma,17000,17000,17000,17000,0.3437385559082031
1965,numpy,resta,17000,17000,17000,17000,0.34052038192749023
1966,numpy,division,17000,17000,17000,17000,0.3449368476867676
1967,numpy,multiplicacion,17000,17000,17000,17000,0.34543633460998535
1968,cuda,suma,17000,17000,17000,17000,0.007567584037780762
1969,cuda,resta,17000,17000,17000,17000,0.01431334400177002
1970,cuda,division,17000,17000,17000,17000,0.014203871726989746
1971,cuda,multiplicacion,17000,17000,17000,17000,0.013679712295532227
1972,cl,suma,17000,17000,17000,17000,0.5008060932159424
1973,cl,resta,17000,17000,17000,17000,0.007396697998046875
1974,cl,division,17000,17000,17000,17000,0.0075342655181884766
1975,cl,multiplicacion,17000,17000,17000,17000,0.006944894790649414
1976,numpy,suma,17000,17000,17000,17000,0.34962034225463867
1977,numpy,resta,17000,17000,17000,17000,0.3446829319000244
1978,numpy,division,17000,17000,17000,17000,0.35416293144226074
1979,numpy,multiplicacion,17000,17000,17000,17000,0.3443913459777832
1980,cuda,suma,17000,17000,17000,17000,0.007662975788116456
1981,cuda,resta,17000,17000,17000,17000,0.014208255767822265
1982,cuda,division,17000,17000,17000,17000,0.013323488235473633
1983,cuda,multiplicacion,17000,17000,17000,17000,0.01371667194366455
1984,cl,suma,17000,17000,17000,17000,0.5132524967193604
1985,cl,resta,17000,17000,17000,17000,0.00739598274230957
1986,cl,division,17000,17000,17000,17000,0.006463766098022461
